,day,turnSpent,advUsed,location,combat,free?,items,meat,rounds,mox,mus,mys,effectsGained,clover,nativeMonster,hpGain,hpLoss,ncTitle,semirare,itemsUsed,skills,crafting,lineRange,freeNC,macroFrom
611,3,393,1,The Themthar Hills,dirty thieving brigand,0,"['coin (8)', 'mushroom', 'brigand brittle']",13,4,5,7,5,"[('Wolfish Form', 1)]",,True,5,-35,,,[],"['SING ALONG!', 'BECOME A WOLF!', 'MULTI-BOUNCE!']",,"[13219, 13245]",,[]
612,3,394,1,The Themthar Hills,dirty thieving brigand,0,['coin (6)'],10,2,3,12,2,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[13245, 13274]",,[]
613,3,395,1,A-Boo Peak,N/A,0,"['A-Boo clue', 'A-Boo clue']",0,-1,0,0,0,[],True,,0,0,"The ""Journalist""",,[],[],,"[13274, 13279]",,[]
614,3,396,1,A-Boo Peak,N/A,0,"['A-Boo clue', 'A-Boo clue']",0,-1,0,0,0,[],True,,0,0,"The ""Journalist""",,[],[],,"[13279, 13284]",,[]
615,3,397,0,A-Boo Peak,Battlie Knight Ghost,1,"['Battlie Light Saver', 'Whoompa Fur Pants', 'ectoplasmic orbs']",0,2,0,0,0,[],,True,0,-1,,,[],"['MULTI-BOUNCE!', 'USE THE FORCE!']",,"[13284, 13318]",,[]
616,3,397,1,Lair of the Ninja Snowmen,Ninja Snowman Weaponmaster,0,"['coin (6)', ""li'l ninja costume""]",0,6,2,5,6,[],,True,5,-1,,,[],"['JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!']",,"[13318, 13342]",,[]
617,3,398,1,Lair of the Ninja Snowmen,Ninja Snowman,0,"['coin (7)', 'coin (8)', 'plain snowcone']",0,2,3,8,2,"[(""Benetton's Medley of Diversity"", 5)]",,,5,-1,,,[],['MULTI-BOUNCE!'],,"[13342, 13364]",,[]
618,3,399,1,Lair of the Ninja Snowmen,Ninja Snowman,0,"['coin (7)', 'chopsticks', 'frigid ninja stars', 'plain snowcone']",0,2,5,5,3,[],,,5,-1,,,[],['MULTI-BOUNCE!'],,"[13364, 13385]",,[]
619,3,400,1,Lair of the Ninja Snowmen,Ninja Snowman,0,"['coin (6)', 'frigid ninja stars', 'plain snowcone', 'Gathered Meat-Clip']",0,2,4,8,1,[],,,5,-1,,,[],['MULTI-BOUNCE!'],,"[13385, 13412]",,[]
620,3,401,0,Lair of the Ninja Snowmen,sausage goblin,1,"['coin (7)', 'magical sausage casing']",562,2,3,11,11,[],,,5,-1,,,[],['MULTI-BOUNCE!'],,"[13412, 13435]",,[]
621,3,401,1,Lair of the Ninja Snowmen,Ninja Snowman Weaponmaster,0,"['coin (6)', 'frigid ninja stars']",0,2,2,5,6,[],,True,5,-1,,,[],['MULTI-BOUNCE!'],,"[13435, 13454]",,[]
622,3,402,1,Lair of the Ninja Snowmen,Ninja Snowman Janitor,0,"['coin (7)', 'pail']",0,2,3,6,3,"[(""Rain Dancin'"", 5)]",,True,5,0,,,[],['MULTI-BOUNCE!'],,"[13454, 13474]",,[]
623,3,403,1,Lair of the Ninja Snowmen,ninja snowman assassin,0,"['coin (7)', 'ninja rope']",0,2,8,5,2,[],,True,5,-61,,,[],['MULTI-BOUNCE!'],,"[13474, 13493]",,[]
624,3,404,1,Lair of the Ninja Snowmen,Ninja Snowman,0,"['coin (6)', 'coin (8)', 'icy katana hilt', 'frigid ninja stars', 'plain snowcone']",0,2,0,7,4,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[13493, 13513]",,[]
625,3,405,1,Lair of the Ninja Snowmen,Ninja Snowman Janitor,0,['coin (8)'],0,2,5,7,0,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[13513, 13529]",,[]
626,3,406,1,Lair of the Ninja Snowmen,ninja snowman assassin,0,"['coin (6)', 'ninja crampons']",0,2,4,6,5,[],,True,5,-56,,,[],['MULTI-BOUNCE!'],,"[13529, 13548]",,[]
627,3,407,1,Lair of the Ninja Snowmen,Ninja Snowman,0,"['coin (7)', 'coin (8)', 'frigid ninja stars', 'plain snowcone']",0,2,4,5,3,"[('Carol of the Bones', 5)]",,,5,0,,,[],['MULTI-BOUNCE!'],,"[13548, 13570]",,[]
628,3,408,1,Lair of the Ninja Snowmen,Ninja Snowman,0,"['coin (8)', 'frigid ninja stars', 'plain snowcone']",0,2,5,5,2,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[13570, 13589]",,[]
629,3,409,1,Lair of the Ninja Snowmen,Ninja Snowman Weaponmaster,0,"['coin (7)', 'frigid hanky&#363;']",0,2,2,4,6,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[13589, 13607]",,[]
630,3,410,1,Lair of the Ninja Snowmen,ninja snowman assassin,0,"['coin (6)', 'mushroom', 'ninja carabiner']",0,2,3,8,4,[],,True,5,-61,,,[],['MULTI-BOUNCE!'],,"[13607, 13639]",,[]
631,3,411,1,Mist-Shrouded Peak,panicking Knott Yeti,0,"['coin (6)', 'yeti fur', 'Gathered Meat-Clip']",313,2,0,10,1,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[13639, 13661]",,[]
632,3,412,1,Mist-Shrouded Peak,panicking Knott Yeti,0,"['coin (8)', 'yeti fur']",297,2,5,0,3,"[('Gooed Enough For Government Work', 5)]",,True,5,0,,,[],['CHEST X-RAY!'],,"[13661, 13679]",,[]
633,3,413,1,Mist-Shrouded Peak,panicking Knott Yeti,0,"['coin (6)', 'mushroom', 'yeti fur']",277,2,3,5,0,[],,True,5,0,,,[],['CHEST X-RAY!'],,"[13679, 13696]",,[]
634,3,414,1,Mist-Shrouded Peak,Angry Sun,0,['coin (40)'],0,8,2,7,1,[],,,5,-52,,,[],"['MULTI-BOUNCE!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!']",,"[13696, 13768]",,[]
635,3,415,0,Combing (familiar) Beach Head,N/A,1,[],0,-1,0,0,0,"[('Do I Know You From Somewhere?', 50)]",,,0,0,???,,[],[],,"[13768, 13774]",1,[]
636,3,415,1,The Oasis,N/A,0,[],0,-1,0,0,0,"[('Ultrahydrated', 5)]",,,0,0,"Glug, Glug, Glug",,[],[],,"[13774, 13780]",,[]
637,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (6)', 'magical sausage casing', 'worm-riding manual page (2)']",111,3,7,6,11,[],,,5,-9,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[13780, 13805]",,[]
638,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (6)', 'coin (10)', 'magical sausage casing']",124,3,5,12,7,[],,,5,-9,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[13805, 13829]",,[]
639,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (6)', 'magical sausage casing']",89,3,8,8,8,"[('Scariberi', 5)]",,,5,-10,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[13829, 13854]",,[]
640,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (7)', 'magical sausage casing']",96,3,15,5,5,[],,,5,-19,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[13854, 13877]",,[]
641,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (7)', 'coin (8)', 'red-hot sausage fork', 'magical sausage casing']",116,3,10,8,6,[],,,5,-19,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[13877, 13902]",,[]
642,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (8)', 'magical sausage casing']",105,3,7,8,9,[],,,5,-9,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[13902, 13926]",,[]
643,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (8)', 'magical sausage casing']",114,3,3,13,8,[],,,5,-19,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[13926, 13949]",,[]
644,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (7)', 'coin (8)', 'magical sausage casing']",105,3,11,8,5,"[(""It's Soporiffic!"", 5)]",,,5,-10,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[13949, 13975]",,[]
645,3,416,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['coin (7)', 'magical sausage casing']",108,2,4,13,7,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[13975, 14073]",,[]
646,3,416,0,The Daily Dungeon,pencil golem,1,"['coin (6)', 'pencil stub']",0,2,0,1,2,[],,,5,0,,,[],['CHEST X-RAY!'],,"[14073, 14088]",,[]
647,3,416,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,I Wanna Be a Door,,[],[],,"[14088, 14093]",1,[]
648,3,416,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[14093, 14098]",1,[]
649,3,416,1,The Daily Dungeon,sabre-toothed lime,0,"['coin (6)', 'twist of lime']",20,2,3,1,0,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[14098, 14117]",,[]
650,3,417,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,The First Chest Isn't the Deepest.,,[],[],,"[14117, 14122]",1,[]
651,3,417,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,I Wanna Be a Door,,[],[],,"[14122, 14127]",1,[]
652,3,417,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[14127, 14132]",1,[]
653,3,417,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,Second Chest,,[],[],,"[14132, 14137]",1,[]
654,3,417,1,The Daily Dungeon,dairy ooze,0,"['coin (7)', 'mana curds']",20,2,4,0,0,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[14137, 14155]",,[]
655,3,418,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[14155, 14160]",1,[]
656,3,418,1,The Daily Dungeon,N/A,0,['fat loot token'],0,-1,0,0,0,[],,,0,0,The Final Reward,,[],[],,"[14160, 14178]",,[]
657,3,419,0,Crafting Adventure,N/A,1,['mushroom tea'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 mushroom filet + 1 soda water,"[14178, 14191]",1,[]
658,3,419,0,Whitey's Grove,whitesnake,1,"['white snake skin', 'bird rib']",0,1,0,0,0,[],,True,0,0,,,[],['USE THE FORCE!'],,"[14191, 14201]",,[]
659,3,419,0,Whitey's Grove,white chocolate golem,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[14201, 14207]",,[]
660,4,419,0,Whitey's Grove,white lion,1,"['catgut', 'lion oil']",0,1,0,0,0,[],,True,0,0,,,[],['USE THE FORCE!'],,"[14207, 57388]",,[]
661,4,419,0,Boxing Daycare,N/A,1,['glass of raw eggs'],0,-1,0,0,0,[],,,0,0,Have a Boxing Daydream,,[],[],,"[57388, 57414]",1,[]
662,4,419,0,"The Arid, Extra-Dry Desert",rock scorpion,1,"['coin (6)', 'coin (9)', 'handful of sand']",305,2,4,1,6,[],,True,5,0,,,[],['CHEST X-RAY!'],,"[57414, 57432]",,[]
663,4,419,0,"The Arid, Extra-Dry Desert",plaque of locusts,1,"['coin (7)', 'honey-dipped locust', 'worm-riding manual page (2)']",40,2,2,6,3,[],,True,5,0,,,[],['CHEST X-RAY!'],,"[57432, 57450]",,[]
664,4,419,0,"The Arid, Extra-Dry Desert",cactuary,1,"['coin (6)', 'cactus fruit', 'giant cactus quill', 'handful of sand', 'bit-o-cactus', 'ten-leaf clover']",159,2,6,3,2,[],,True,5,0,,,[],['CHEST X-RAY!'],,"[57450, 57475]",,[]
665,4,419,1,"The Arid, Extra-Dry Desert",giant giant giant centipede,0,"['coin (6)', 'centipede eggs', 'handful of sand']",246,2,5,1,5,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[57475, 57496]",,[]
666,4,420,1,"The Arid, Extra-Dry Desert",giant giant giant centipede,0,"['coin (6)', 'centipede eggs', 'handful of sand', 'handful of sand', 'worm-riding manual page (3)', 'Gathered Meat-Clip']",260,2,3,7,2,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[57496, 57520]",,[]
667,4,421,1,"The Arid, Extra-Dry Desert",plaque of locusts,0,"['coin (7)', 'honey-dipped locust', 'bronzed locust', 'worm-riding manual page (2)']",37,2,6,3,2,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[57520, 57542]",,[]
668,4,422,1,"The Arid, Extra-Dry Desert",cactuary,0,"['coin (6)', 'coin (8)', 'cactus fruit', 'handful of sand', 'bit-o-cactus']",150,2,2,6,3,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[57542, 57565]",,[]
669,4,423,1,"The Arid, Extra-Dry Desert",rock scorpion,0,"['coin (6)', 'handful of sand']",364,2,4,2,5,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[57565, 57585]",,[]
670,4,424,1,"The Arid, Extra-Dry Desert",rock scorpion,0,"['coin (8)', 'scorpion whip', 'handful of sand', 'worm-riding manual page']",291,2,4,5,3,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[57585, 57643]",,[]
671,4,425,1,The Daily Dungeon,vampire clam,0,"['coin (8)', 'coin (9)', 'vampire chowder']",27,4,0,4,1,[],,,5,0,,,[],"['JUMP ATTACK!', 'JUMP ATTACK!', 'JUMP ATTACK!']",,"[57643, 57664]",,[]
672,4,426,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,I Wanna Be a Door,,[],[],,"[57664, 57669]",1,[]
673,4,426,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[57669, 57674]",1,[]
674,4,426,1,The Daily Dungeon,apathetic lizardman,0,"['coin (6)', 'flavorless gruel']",34,2,5,0,0,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[57674, 57692]",,[]
675,4,427,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,The First Chest Isn't the Deepest.,,[],[],,"[57692, 57697]",1,[]
676,4,427,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,I Wanna Be a Door,,[],[],,"[57697, 57702]",1,[]
677,4,427,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[57702, 57707]",1,[]
678,4,427,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,Second Chest,,[],[],,"[57707, 57712]",1,[]
679,4,427,1,The Daily Dungeon,mayonnaise wasp,0,"['coin (6)', 'glob of spoiled mayo']",0,2,2,3,0,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[57712, 57730]",,[]
680,4,428,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[57730, 57735]",1,[]
681,4,428,1,The Daily Dungeon,N/A,0,['fat loot token'],0,-1,0,0,0,[],,,0,0,The Final Reward,,[],[],,"[57735, 57741]",,[]
682,4,429,1,The Spooky Forest,N/A,0,['fake blood'],0,-1,0,0,0,[],,,0,0,Blaaargh! Blaaargh!,True,[],[],,"[57741, 57756]",,[]
683,4,430,0,Crafting Adventure,N/A,1,['wet stew'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 bird rib + 1 lion oil,"[57756, 57760]",1,[]
684,4,430,1,Crafting Adventure,N/A,0,['wet stunt nut stew'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 wet stew + 1 stunt nuts,"[57760, 57843]",,[]
685,4,431,0,The Upper Chamber,sausage goblin,1,"['coin (7)', 'coin (9)', 'magical sausage casing']",123,2,7,6,5,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[57843, 57866]",,[]
686,4,431,1,The Upper Chamber,N/A,0,['crumbling wooden wheel'],0,-1,0,0,0,[],,,0,0,A Wheel -- How Fortunate!,,[],[],,"[57866, 57870]",,[]
687,4,432,1,The Upper Chamber,N/A,0,['crumbling wooden wheel'],0,-1,0,0,0,[],,,0,0,A Wheel -- How Fortunate!,,[],[],,"[57870, 57874]",,[]
688,4,433,0,The Upper Chamber,tomb servant,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[57874, 57885]",,[]
689,4,433,0,The Upper Chamber,Iiti Kitty,1,[],0,1,0,0,0,[],,True,0,0,,,[],['REFLEX HAMMER!'],,"[57885, 57891]",,[]
690,4,433,1,The Upper Chamber,N/A,0,[],0,-1,0,0,0,[],,,0,0,Down Dooby-Doo Down Down,,[],[],,"[57891, 57894]",,[]
691,4,434,0,The Middle Chamber,tomb asp,1,[],0,1,0,0,0,[],,True,0,0,,,[],['REFLEX HAMMER!'],,"[57894, 57900]",,[]
692,4,434,1,The Middle Chamber,tomb rat king,0,"['coin (7)', 'tomb ratchet', 'tomb ratchet', 'leathery rat skin', 'leathery rat skin', 'leathery rat skin', 'unidentified jerky']",308,4,4,13,3,[],,,5,0,,,['the tangle of rat tails!'],"['OFFER LATTE TO OPPONENT!', 'FIREBALL BARRAGE!']",,"[57900, 57938]",,['tomb rat']
693,4,435,0,The Middle Chamber,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[57938, 57942]",1,[]
694,4,435,1,The Middle Chamber,tomb rat king,0,"['coin (6)', 'mushroom', 'tomb ratchet', 'tomb ratchet', 'tomb ratchet', 'leathery rat skin', 'leathery rat skin', 'leathery rat skin', 'unidentified jerky', 'unidentified jerky', 'unidentified jerky']",254,3,13,6,3,[],,,5,0,,,['the tangle of rat tails!'],['MULTI-BOUNCE!'],,"[57942, 57976]",,['tomb rat']
695,4,436,1,The Middle Chamber,tomb rat,0,"['coin (7)', 'tomb ratchet', 'leathery rat skin', 'unidentified jerky', 'Gathered Meat-Clip']",166,2,2,6,4,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[57976, 58001]",,[]
696,4,437,1,The Middle Chamber,tomb rat,0,"['coin (8)', 'tomb ratchet', 'leathery rat skin', 'unidentified jerky']",165,2,7,2,3,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[58001, 58025]",,[]
697,4,438,1,The Middle Chamber,N/A,0,[],0,-1,0,0,0,[],,,0,0,Further Down Dooby-Doo Down Down,,[],[],,"[58025, 58028]",,[]
698,4,439,1,The Middle Chamber,tomb rat,0,"['coin (8)', 'coin (9)', 'leathery rat skin', 'unidentified jerky']",182,2,2,3,7,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[58028, 58056]",,[]
699,4,440,0,The Middle Chamber,sausage goblin,1,"['coin (8)', 'magical sausage casing']",124,3,7,12,1,[],,,5,-22,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[58056, 58081]",,[]
700,4,440,0,The Middle Chamber,sausage goblin,1,"['coin (7)', 'magical sausage casing']",106,3,4,10,6,[],,,5,-22,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[58081, 58106]",,[]
701,4,440,0,The Middle Chamber,sausage goblin,1,"['coin (6)', 'coin (8)', 'magical sausage casing']",132,3,8,4,8,[],,,5,-26,,,[],"['LECTURE ON RELATIVITY!', 'MULTI-BOUNCE!']",,"[58106, 58132]",,[]
702,4,440,0,The Middle Chamber,sausage goblin,1,"['coin (6)', 'magical sausage casing']",130,2,8,8,4,[],,,5,0,,,[],['MULTI-BOUNCE!'],,"[58132, 58157]",,[]
703,4,440,1,The Middle Chamber,N/A,0,[],0,-1,0,0,0,[],,,0,0,Under Control,,[],[],,"[58157, 58170]",,[]
704,4,441,1,The Lower Chamber,N/A,0,['ancient bronze token'],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[58170, 58185]",,[]
705,4,442,1,The Lower Chamber,N/A,0,['ancient bomb'],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[58185, 58196]",,[]
706,4,443,0,The Middle Chamber,tomb rat,1,"['leathery rat skin', 'unidentified jerky']",0,1,0,0,0,[],,True,0,0,,,[],['USE THE FORCE!'],,"[58196, 58208]",,[]
707,4,443,1,The Middle Chamber,tomb rat,0,"['coin (6)', 'tomb ratchet', 'leathery rat skin']",274,2,4,2,6,[],,True,5,0,,,[],['MULTI-BOUNCE!'],,"[58208, 58236]",,[]
708,4,444,1,The Lower Chamber,N/A,0,[],0,-1,0,0,0,[],,,0,0,???,,[],[],,"[58236, 58247]",,[]
709,4,445,1,The Lower Chamber,Ed the Undying,0,"['coin (8)', 'coin (4)', 'blue pixel']",13,2,6,4,9,[],,,5,0,,,[],['FIREBALL BARRAGE!'],,"[58247, 58265]",,[]
710,4,446,1,The Lower Chamber,Ed the Undying,0,"['coin (7)', 'coin (4)', 'white pixel']",12,2,13,3,4,[],,,5,0,,,[],['FIREBALL BARRAGE!'],,"[58265, 58283]",,[]
711,4,447,1,The Lower Chamber,Ed the Undying,0,"['coin (7)', 'coin (9)', 'coin (5)', 'green pixel']",11,2,2,11,6,[],,,5,0,,,[],['FIREBALL BARRAGE!'],,"[58283, 58302]",,[]
712,4,448,1,The Lower Chamber,Ed the Undying,0,['coin (7)'],11,2,5,9,5,[],,,5,0,,,[],['FIREBALL BARRAGE!'],,"[58302, 58318]",,[]
713,4,449,1,The Lower Chamber,Ed the Undying,0,"['coin (6)', 'mushroom']",12,2,4,4,11,[],,,5,0,,,[],['FIREBALL BARRAGE!'],,"[58318, 58336]",,[]
714,4,450,1,The Lower Chamber,Ed the Undying,0,['coin (6)'],10,2,11,5,3,[],,,5,0,,,[],['FIREBALL BARRAGE!'],,"[58336, 58352]",,[]
715,4,451,1,The Lower Chamber,Ed the Undying,0,"['coin (8)', 'Holy MacGuffin', 'handful of confetti']",12,2,6,12,1,[],,,5,0,,,[],['FIREBALL BARRAGE!'],,"[58352, 58376]",,[]
716,4,452,0,The Battlefield (Frat Uniform),sausage goblin,1,"['coin (6)', 'coin (9)', 'magical sausage casing', 'coin (5)', 'green pixel']",246,2,4,10,5,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[58376, 58398]",,[]
717,4,452,1,The Battlefield (Frat Uniform),War Hippy F.R.O.G.,0,"['coin (6)', 'pink clay bead', 'oversized pipe', 'Gathered Meat-Clip']",15,2,5,6,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[58398, 58418]",,[]
718,4,453,1,The Battlefield (Frat Uniform),War Hippy F.R.O.G.,0,"['coin (7)', 'pink clay bead', 'wicker shield']",10,2,6,3,4,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[58418, 58437]",,[]
719,4,454,1,The Battlefield (Frat Uniform),War Hippy Dread Squad,0,['coin (7)'],10,2,6,4,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[58437, 58454]",,[]
720,4,455,1,The Battlefield (Frat Uniform),War Hippy Sky Captain,0,"['coin (7)', 'coin (10)', 'pink clay bead', 'round purple sunglasses', 'water pipe bomb']",15,2,3,8,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[58454, 58475]",,[]
721,4,456,1,The Battlefield (Frat Uniform),War Hippy Elite Rigger,0,"['coin (7)', 'pink clay bead', 'round purple sunglasses', 'wicker shield']",12,2,7,4,2,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[58475, 58495]",,[]
722,4,457,0,The Battlefield (Frat Uniform),sausage goblin,1,"['coin (6)', 'magical sausage casing', 'coin (5)', 'white pixel']",231,2,4,10,5,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[58495, 58516]",,[]
723,4,457,1,The Battlefield (Frat Uniform),War Hippy Elder Shaman,0,"['coin (7)', 'Gaia beads', 'carbonated soy milk', 'funky dried mushroom']",12,2,6,2,6,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[58516, 58536]",,[]
724,4,458,1,The Battlefield (Frat Uniform),War Hippy Rigger,0,[],0,4,0,0,0,[],,True,0,-21,,,[],['FIREBALL TOSS!'],,"[58536, 58547]",,[]
725,4,459,1,The Battlefield (Frat Uniform),War Hippy Homeopath,0,"['coin (6)', 'holistic headache remedy']",14,3,7,0,5,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58547, 58566]",,[]
726,4,460,1,The Battlefield (Frat Uniform),Mobile Armored Sweat Lodge,0,"['coin (6)', 'coin (8)', 'didgeridooka']",11,3,4,4,5,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58566, 58587]",,[]
727,4,461,0,The Battlefield (Frat Uniform),sausage goblin,1,"['coin (8)', 'magical sausage casing']",254,2,2,2,10,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[58587, 58606]",,[]
728,4,461,1,The Battlefield (Frat Uniform),Mobile Armored Sweat Lodge,0,"['coin (8)', 'didgeridooka']",10,3,0,7,5,"[('Light-Headed', 1)]",,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58606, 58627]",,[]
729,4,462,0,The Battlefield (Frat Uniform),sausage goblin,1,"['coin (7)', 'magical sausage casing']",195,2,6,3,5,[],,,5,0,,,[],['FIREBALL TOSS!'],,"[58627, 58648]",,[]
730,4,462,1,The Battlefield (Frat Uniform),War Hippy Shaman,0,"['coin (6)', 'carbonated soy milk']",11,2,5,1,7,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[58648, 58667]",,[]
731,4,463,1,The Battlefield (Frat Uniform),War Hippy Windtalker,0,"['coin (8)', 'healthy juice', 'green clay bead', 'communications windchimes', 'coin (4)', 'white pixel']",12,3,3,9,1,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58667, 58691]",,[]
732,4,464,1,The Battlefield (Frat Uniform),War Hippy Elder Shaman,0,"['coin (8)', 'Gaia beads', 'Lockenstock&trade; sandals', 'carbonated soy milk', 'coin (3)', 'blue pixel', 'Gathered Meat-Clip']",11,2,10,3,1,[],,True,5,0,,,[],['FIREBALL TOSS!'],,"[58691, 58715]",,[]
733,4,465,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['coin (6)', 'green clay bead', 'henna face paint']",14,3,4,9,1,[],,True,5,-31,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58715, 58738]",,[]
734,4,466,1,The Battlefield (Frat Uniform),War Hippy Naturopathic Homeopath,0,"['coin (6)', 'hippy medical kit', 'filthy poultice', 'natural fennel soda', 'coin (4)', 'blue pixel']",11,3,6,0,7,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58738, 58761]",,[]
735,4,467,1,The Battlefield (Frat Uniform),War Hippy Green Gourmet,0,"['coin (8)', 'pink clay bead', 'round purple sunglasses', 'water pipe bomb', 'Hippy Army MPE']",14,3,4,5,4,[],,True,5,-20,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58761, 58785]",,[]
736,4,468,1,The Battlefield (Frat Uniform),War Hippy Rigger,0,"['coin (8)', 'bullet-proof corduroys', 'reinforced beaded headband', 'hippy protest button', 'water pipe bomb']",11,3,2,9,1,[],,True,5,0,,,[],"['FIREBALL TOSS!', 'FIREBALL TOSS!']",,"[58785, 58809]",,[]
